-------- 1 - Règles
Règles,
Buteur ou clean sheet,
<,entré en cours de match
Note > 7,
Note < 3,
Notes L1 = MonPetitGazon,
-------- 2 - OM
Olympique de Marseille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(D): TFC,J02(E ): EAG,J03(D): FCL,J04(E ): OGCN,J05(D): OL,J06(E ): SRFC,J07(D): FCN,J08(E ): SMC,J09(D): FCM,J10(E ): PSG,J11(D): FCGB,J12(E ): MHSC,J13(D): SMC,J14(E ): ASM,J15(E ): ASSE,J16(D): ASNL,J17(E ): DFCO,J18(D): LOSC,J19(E ): SCB,J20(D): ASM,J21(E ): OL,J22(D): MHSC,J23(E ): FCM,J24(D): EAG,J25(E ): FCN,J26(D): SRFC,J27(D): PSG,J28(E ): FCL,,,,,,,,,,,
M,Ikoné,3,1,,3.67,,,,,,,,,,,,,,,,,,,,,4,4,<,3,,,,,,,,,,,,,,,
M,Mbenza,4,2,2,6.33,,,,,,,,,,,,,,,,,,,,,,,<,>,8,6,<,5,,,,,,,,,,,
M,Passi,,2,,5.00,,,,,,,,,,,,,,,,,,,,,5,<,,,,,,,,,,,,,,,,,
M,Dolly,3,2,,4.67,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,<,<,,,,,,,,,,,
M,Sanson,20,,3,5.10,6,3,5,6,4,6,3,6,5,4,7,7,4,5,5,7,3,7,4,5,,,,,,,,,,,,,,,,,,,
A,Berigaud,6,7,,4.50,<,<,6,5,5,,4,,,<,4,,<,<,3,,<,,<,,,,,,,,,,,,,,,,,,,,
A,Camara,10,12,1,5.00,5,6,<,<,<,3,<,,,4,7,5,6,,,<,4,5,<,5,<,<,5,<,,<,,<,,,,,,,,,,,
A,Mounié,23,2,12,5.29,4,6,4,<,5,,4,5,5,,,7,6,4,4,6,6,8,5,4,4,4,8,3,7,6,6,6,,,,,,,,,,,
A,Llovet,,2,,,,,,,,,,,,,,,,,<,,,,,<,,,,,,,,,,,,,,,,,,,
A,Ninga,6,3,5,5.17,5,<,4,3,<,3,<,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5.7,4.3636363636363633,5.0909090909090908,4.8181818181818183,5.0909090909090908,3.6,4.7272727272727275,4.8181818181818183,5.0909090909090908,3.1818181818181817,5.1818181818181817,6,4.9090909090909092,5.2727272727272725,4.6363636363636367,6.4545454545454541,5.1818181818181817,6.6363636363636367,5,5.3636363636363633,4.1818181818181817,3.8181818181818183,5.7272727272727275,4.3636363636363633,6.4545454545454541,5.6363636363636367,4.5,5.2727272727272725,,,,,,,,,,,
-------- 11 - TFC
Toulouse FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(E ): OM,J02(D): FCGB,J03(E ): ASSE,J04(E ): SCB,J05(D): EAG,J06(E ): LOSC,J07(D): PSG,J08(E ): SMC,J09(D): ASM,J10(E ): SCO,J11(D): OL,J12(E ): FCN,J13(D): FCM,J14(E ): SRFC,J15(D): MHSC,J16(E ): OGCN,J17(D): FCL,J18(D): ASNL,J19(E ): DFCO,J20(D): FCN,J21(E ): FCGB,J22(D): ASSE,J23(D): SCO,J24(E ): FCL,J25(D): SCB,J26(E ): PSG,J27(E ): ASNL,J28(D): LOSC,,,,,,,,,,,
G,Lafont,28,,,5.54,6,5,6,4,5,6,7,5,5,7,4,5,4,5,6,4,6,6,5,4,8,5,7,6,6,6,6,6,,,,,,,,,,,
G,Goicoechea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Akpa-Akpro,,2,,,,,,,,,,,,,,,,,,,,<,<,,,,,,,,,,,,,,,,,,,,
D,Spajic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Yago,18,1,,4.72,,5,5,4,6,4,5,,5,5,4,5,5,4,6,4,,4,4,,,,,,,<,5,5,,,,,,,,,,,
D,Ninkov,,9,,,,,,,,,,,,,,<,<,<,<,,<,,<,<,,<,,,,,,<,,,,,,,,,,,
D,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Maury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Veskovac,1,,,5.00,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
D,Diop,21,,2,5.33,6,6,5,4,6,6,6,5,5,6,3,5,,,,,,6,,5,5,5,6,5,7,5,,5,,,,,,,,,,,
D,Amian,12,2,,4.67,5,,,,,,,<,,,,,4,,<,4,,,4,5,5,3,6,5,5,5,5,,,,,,,,,,,,
D,Jullien,25,,4,5.56,5,7,5,4,5,5,7,5,6,5,6,5,5,5,,,,7,5,5,5,5,6,6,6,6,6,7,,,,,,,,,,,
D,Sylla,20,2,1,4.80,6,4,4,5,6,4,6,5,6,5,3,,4,4,6,3,5,6,5,4,5,,,,<,,,<,,,,,,,,,,,
D,Michelin,6,2,,5.00,,,,,,<,6,5,<,,,,,,6,4,5,4,,,,,,,,,,,,,,,,,,,,,
D,Musavu-King,3,,,5.00,,,,,,,,,,,,,,,6,4,5,,,,,,,,,,,,,,,,,,,,,,
D,Moubandjé,23,,,4.92,6,5,5,4,7,5,6,4,5,5,4,5,2,5,5,,,,,5,3,4,7,4,6,5,6,5,,,,,,,,,,,
M,Sirieix,,3,,,,<,,,,,,,,,,<,,,,<,,,,,,,,,,,,,,,,,,,,,,,
M,Bodiger,19,4,1,5.22,4,,<,<,5,5,7,5,5,<,5,5,5,5,5,<,6,,5,,Exc.,,6,5,5,,5,6,,,,,,,,,,,
M,Doumbia,3,2,,4.33,,,,,,,,,,,,,,,,,,4,3,6,,,<,<,,,,,,,,,,,,,,,
M,Trejo,18,1,2,5.22,5,8,4,4,,,<,5,6,5,7,5,,,,,,,,3,4,3,7,7,6,5,5,5,,,,,,,,,,,
M,Blin,21,,,5.10,5,5,5,5,5,6,6,4,5,6,4,,5,4,,,6,,,5,5,3,6,6,6,5,,,,,,,,,,,,,
M,Machach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Somalia,14,5,,4.43,5,5,5,,,,,,<,<,<,5,4,5,5,3,4,4,4,4,,3,,,,<,<,6,,,,,,,,,,,
M,Pi,2,12,,4.50,<,<,<,4,<,<,<,,,,,,,,,,<,<,<,,<,<,,,<,5,,,,,,,,,,,,,
M,Cafaro,,4,,,,,,<,<,<,,,,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Sangaré,2,2,,5.00,,,,,,,,,,<,,,,<,5,5,,,,,,,,,,,,,,,,,,,,,,,
M,Durmaz,15,5,2,4.94,,,<,4,7,5,<,4,5,6,5,5,,6,5,4,5,4,,,5,4,<,<,,,5,,,,,,,,,,,,
M,Lukebakio,,2,,,,,,,,,,,,,,,,,,,,,,<,<,,,,,,,,,,,,,,,,,,
M,Pesic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Toivonen,14,12,6,4.71,<,5,4,6,4,8,5,<,,4,<,4,4,4,<,3,8,4,3,,<,<,<,<,<,<,<,<,,,,,,,,,,,
A,Edouard,4,12,1,3.60,<,<,4,,<,3,4,<,<,,<,,<,<,,4,<,<,3,<,,,,,,,,,,,,,,,,,,,
A,Depehi,,1,,,,,,,,,,,,,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Jean,7,,,5.43,,,,,,,,,,,,,,,,,,,,,,5,7,6,6,5,5,4,,,,,,,,,,,
A,Delort,6,,3,5.33,,,,,,,,,,,,,,,,,,,,,,,7,6,7,4,5,3,,,,,,,,,,,
A,Braithwaite,25,,10,5.12,4,8,,6,5,,,3,8,3,4,6,6,3,6,4,7,4,4,5,5,4,7,5,8,5,4,4,,,,,,,,,,,
,,,,,,5.2,5.7,4.7,4.5,5.5,5.2,5.9,4.5,5.5,5.2,4.5,5.0,4.4,4.5,5.5,3.8,5.6,4.8,4.1,4.6,5.0,4.0,6.5,5.5,6.2,5.1,5.2,5.1,,,,,,,,,,,
-------- 12 - SCB
SC Bastia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(D): PSG,J02(E ): FCL,J03(E ): SMC,J04(D): TFC,J05(E ): ASSE,J06(D): ASNL,J07(D): EAG,J08(E ): FCN,J09(D): SCO,J10(E ): LOSC,J11(D): DFCO,J12(E ): OL,J13(D): MHSC,J14(E ): OGCN,J15(D): FCGB,J16(E ): ASM,J17(D): FCM,J18(E ): SRFC,J19(D): OM,J20(E ): ASNL,J21(D): OGCN,J22(D): SMC,J23(E ): MHSC,J24(D): FCN,J25(E ): TFC,J26(D): ASM,J27(E ): SCO,J28(D): ASSE,,,,,,,,,,,
G,Leca,25,,,5.12,4,6,6,4,6,5,6,,5,6,6,4,,6,5,2,6,5,4,6,6,6,5,4,4,5,,6,,,,,,,,,,,
G,Charruau,,1,,,,,,,,,,,,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,Vincensini,3,,,5.67,,,,,,,,6,,,,,5,,,,,,,,,,,,,,6,,,,,,,,,,,,
D,Cioni,18,2,,4.50,,,,4,5,5,6,5,4,3,5,,5,5,<,3,,5,4,5,5,<,4,,3,,,5,,,,,,,,,,,
D,Marange,15,3,,4.94,5,6,4,,,,<,5,,,5,5,7,5,5,,6,5,4,Bl.,,5,4,,,5,3,,,,,,,,,,,,
D,Djiku,13,2,1,4.93,5,6,4,,,,,,,,,,,,5,3,5,<,7,6,5,6,3,4,,6,4,,,,,,,,,,,,
D,Peybernes,19,,,5.00,5,6,3,4,5,5,6,5,4,4,6,Bl.,6,6,6,3,6,5,5,,,,,,,,,,,,,,,,,,,,
D,Bengtsson,20,1,1 / (-1),5.05,,,,6,5,4,6,6,4,4,6,4,5,6,5,2,6,,,5,5,6,,5,,6,>,5,,,,,,,,,,,
D,El Kaoutari,7,2,,4.67,,,,,<,,,,,,,,,,<,4,Bl.,,,,,,,4,4,6,4,6,,,,,,,,,,,
D,Rose,4,2,,5.00,,,,,,,,,,,,,,,,,,,,,5,5,5,5,<,,,5,,,,,,,,,,,
D,Saint-Ruf,2,1,,3.50,,,,,,,,,,,,,,,,,,,,,,,,,3,,<,4,,,,,,,,,,,
D,Squillaci,10,,,5.10,4,7,4,5,5,6,6,,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Cahuzac,21,,,5.10,5,7,4,6,4,6,6,5,5,6,6,4,,6,6,3,,Bl.,,6,4,,5,,4,,4,,,,,,,,,,,,
M,Abd. Keita,10,4,,4.40,,,,,,,,,,,,4,<,5,5,<,,5,4,5,5,<,,<,3,5,3,,,,,,,,,,,,
M,Romain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Diallo,20,4,3,5.00,5,6,,6,5,5,6,5,<,5,6,5,5,<,,3,6,6,Bl.,4,4,4,>,4,,6,4,,,,,,,,,,,,
M,Danic,17,5,3,4.74,<,,4,<,,,4,,4,<,5,5,,5,7,3,6,6,,5,4,5,4,6,6,4,3,4,,,,,,,,,,,
M,Ngando,4,7,,5.00,,,<,,,,,,<,,,,,,,<,<,,5,<,,6,<,4,5,<,,,,,,,,,,,,,
M,Mostefa,19,4,,5.05,5,6,5,6,4,,,5,,<,,5,6,6,5,,6,4,4,4,5,6,<,4,<,5,5,5,,,,,,,,,,,
M,Coulibaly,16,5,,4.82,5,<,,<,4,5,6,5,4,4,5,4,5,,,3,7,5,5,,,,5,<,4,6,<,,,,,,,,,,,,
M,Cabral,,6,,,,<,<,,,<,,,<,,<,,<,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Houri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Saint-Maximin,22,2,3,5.17,5,7,5,5,6,5,6,5,5,5,5,4,6,<,4,,7,5,6,4,,7,5,4,4,,4,5,,,,,,,,,,,
M,Oniangué,8,,3,4.88,,,,,,,,,,,,,,,,,,,,,7,5,4,6,4,4,4,5,,,,,,,,,,,
M,Boulaya,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,,,,,,,,,,,
M,Nangis,7,15,,4.44,,5,<,5,4,4,<,4,6,3,,<,5,<,<,<,<,,<,<,<,<,,<,,<,,4,,,,,,,,,,,
A,Crivelli,17,,7,4.47,3,7,3,4,4,4,5,,,,4,6,4,6,,3,4,7,,3,,,6,,3,,,,,,,,,,,,,,
A,Bifouma,9,5,2,4.67,<,6,4,<,,<,<,4,6,4,<,,,4,6,,,4,4,,,,,,,,,,,,,,,,,,,,
A,Acheampog,,2,,,,,,,<,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Raspentino,1,2,,4.00,,,,,,,,,,,,,,,,,,,<,,<,,,,,,,4,,,,,,,,,,,
,,,,,,4.6,6.4,4.2,5.0,4.7272727272727275,4.9090909090909092,5.7272727272727275,5.0909090909090908,4.7272727272727275,4.3636363636363633,5.3636363636363633,4.5454545454545459,5.3636363636363633,5.4545454545454541,4.916666666666667,2.9090909090909092,5.9090909090909092,5.1818181818181817,4.7272727272727275,4.8181818181818183,5,5.5454545454545459,4.5454545454545459,4.5454545454545459,3.7272727272727271,5.2727272727272725,4,4.8181818181818183,,,,,,,,,,,
-------- 13 - SRFC
Stade Rennais FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(E ): OGCN,J02(D): ASNL,J03(E ): MHSC,J04(D): SMC,J05(E ): ASM,J06(D): OM,J07(E ): DFCO,J08(D): EAG,J09(D): FCGB,J10(E ): FCN,J11(D): FCM,J12(E ): PSG,J13(D): SCO,J14(D): TFC,J15(E ): FCL,J16(D): ASSE,J17(E ): OL,J18(D): SCB,J19(E ): LOSC,J20(D): PSG,J21(E ): EAG,J22(D): FCN,J23(E ): FCGB,J24(E ): SCO,J25(D): OGCN,J26(E ): OM,J27(D): FCL,J28(E ): FCM,,,,,,,,,,,
G,Costil,28,,,5.32,4,6,6,6,5,5,4,6,4,6,6,2,5,6,4,6,6,5,7,6,6,6,5,6,5,5,6,5,,,,,,,,,,,
G,Gertmonas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Armand,,1,,6.00,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Danzé,27,,,4.78,,7,5,6,5,5,4,5,5,5,5,2,4,5,5,5,5,4,4,4,5,5,5,6,3,4,6,5,,,,,,,,,,,
D,Mexer,12,2,,5.27,,,5,6,3,6,4,7,5,Bl.,,,,,,,<,<,5,5,6,6,,,,,,,,,,,,,,,,,
D,Moreira,1,,,4.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Lenjani,,2,,,,<,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Pedro Mendes,17,,,4.82,5,6,5,6,3,,,6,5,5,6,2,5,5,4,,,,,,,,5,5,4,5,,,,,,,,,,,,,
D,Baal,27,,,4.74,4,6,4,5,3,5,3,6,5,5,5,3,6,5,4,7,4,4,5,4,6,4,7,5,,3,6,4,,,,,,,,,,,
D,Zeffane,1,,,4.00,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Bensebaini,14,3,,5.40,5,6,6,6,4,6,4,,,,<,4,,,,6,5,5,,,,,<,5,5,,7,7,,,,,,,,,,,
D,Figueiredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Cavaré,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<,,,,,,,,,,,,,,
D,Gnagnon,18,,1,5.39,,,,,,,,,,,6,4,6,6,5,7,5,5,6,5,6,6,5,5,5,4,7,4,,,,,,,,,,,
M,Hunou,10,7,1,4.73,,,,,,<,<,4,4,5,,,6,5,4,5,6,5,<,,<,4,,,,4,<,<,,,,,,,,,,,
M,André,26,,,5.31,6,6,8,6,4,5,3,6,6,6,5,,4,6,5,7,6,6,4,5,,4,6,5,6,4,5,4,,,,,,,,,,,
M,Prcic,12,3,1,5.25,,,,<,,,4,,6,<,5,,,6,5,<,,,,6,3,,6,,5,5,6,6,,,,,,,,,,,
M,Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,G. Fernandes,19,3,(-1),5.20,5,6,<,7,4,5,5,7,,5,,3,6,<,,5,6,5,5,4,6,5,,,5,,6,4,,,,,,,,,,,
M,Henrique,4,9,,4.25,,4,4,<,,5,<,<,,,,4,<,<,<,<,,,<,<,,,,,,,,,,,,,,,,,,,
M,Janvier,,1,,,,,,,,,,,,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Gourcuff,19,,4,5.21,5,7,5,5,,6,,,,4,,4,4,6,,5,4,5,6,4,7,5,7,5,,,,5,,,,,,,,,,,
M,Salles-Lamonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Chantôme,4,,,6.00,Bl.,,,,,,,,,,,,,,,,,,,,,,,6,6,Bl.,,,,,,,,,,,,,
M,Ribelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Léa-Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Amalfitano,4,,1,5.33,,,,,,,,,,,,,,,,,,,,,,,5,5,6,Bl.,,,,,,,,,,,,,
M,Mubele,4,1,,4.75,,,,,,,,,,,,,,,,,,,,,,,,<,4,4,5,6,,,,,,,,,,,
M,Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Ntep,14,1,2,5.21,,,,<,3,5,4,6,5,7,6,3,,8,4,7,4,4,7,,,,,,,,,,,,,,,,,,,,
A,Grosicki,8,7,4,4.33,4,<,,,,<,4,3,4,<,5,<,5,,6,<,,<,,4,4,4,,,,,,,,,,,,,,,,,
A,Sio,24,,7,4.96,4,6,4,5,3,6,,4,5,4,5,3,7,5,6,5,4,6,4,,,,5,5,7,4,7,5,,,,,,,,,,,
A,Erasmus,1,7,,3.00,<,<,,,<,<,3,,,,<,,<,,<,,,,,,,,,,,,,,,,,,,,,,,,
A,Saïd,6,13,3,5.33,5,5,5,6,<,,<,<,<,,6,,,,,,<,<,5,<,<,<,<,,,<,<,<,,,,,,,,,,,
A,Kalulu,5,2,,3.60,,,,,,,,,,,,,,,,,,,,3,4,3,4,4,<,,<,,,,,,,,,,,,
A,Diakhaby,2,17,2,4.67,<,,<,,<,,,<,<,,<,<,<,<,<,,,,<,<,4,<,<,<,,5,5,<,,,,,,,,,,,
,,,,,,4.6,5.9,5.2,5.8181818181818183,3.7272727272727271,5.4,3.8181818181818183,5.5,4.9090909090909092,5.2727272727272725,5,3.0909090909090908,5.2727272727272725,5.7272727272727275,4.7272727272727275,5.9090909090909092,5,4.9090909090909092,5.2727272727272725,4.5454545454545459,5.1818181818181817,4.7272727272727275,5.4545454545454541,5.1818181818181817,5.0909090909090908,4.2727272727272725,6,5,,,,,,,,,,,
-------- 14 - FCN
FC Nantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(E ): DFCO,J02(D): ASM,J03(E ): FCGB,J04(D): FCM,J05(E ): ASNL,J06(D): ASSE,J07(E ): OM,J08(D): SCB,J09(E ): FCL,J10(D): SRFC,J11(E ): OGCN,J12(D): TFC,J13(E ): PSG,J14(D): LOSC,J15(D): OL,J16(E ): EAG,J17(D): SMC,J18(E ): SCO,J19(D): MHSC,J20(E ): TFC,J21(D): PSG,J22(E ): SRFC,J23(D): ASNL,J24(E ): SCB,J25(D): OM,J26(E ): FCM,J27(D): DFCO,J28(E ): ASM,,,,,,,,,,,
G,Dupé,6,,,5.33,,,,,,,,,,,,,,,,,6,,6,7,5,4,,,,,,4,,,,,,,,,,,
G,Riou,22,,,5.00,6,5,6,4,5,5,6,7,6,4,4,6,5,6,2,5,,6,,,,,4,4,4,5,5,,,,,,,,,,,,
D,Djidji,18,,,4.78,,,,,,,,,5,5,3,5,5,5,,4,5,6,6,6,4,6,3,4,5,6,,3,,,,,,,,,,,
D,N'Dongala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Dubois,25,1,(-1),4.84,6,4,6,4,5,5,4,6,5,4,4,,4,,3,<,6,6,6,6,4,5,4,5,5,6,4,4,,,,,,,,,,,
D,Moimbé,1,7,,5.00,<,,,,5,,,<,,,,,<,,<,,,<,,,,<,,,<,,,,,,,,,,,,,,
D,Kwateng,4,3,,4.60,,,,,,<,4,,<,,4,6,,5,,4,,,,,,,,,,,,,,,,,,,,,,,
D,Walongwa,3,,,4.67,,,,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Diego Carlos,24,,2,4.87,5,4,5,,,,,6,5,4,3,5,5,5,3,5,Bl.,6,5,6,4,5,5,6,6,5,5,4,,,,,,,,,,,
D,Lima,28,,1,5.18,7,7,5,5,5,6,6,7,5,4,3,5,5,6,4,4,6,5,7,5,4,4,4,4,6,7,6,3,,,,,,,,,,,
D,Vizcarrondo,14,6,,4.38,5,5,5,3,4,5,4,5,,,,5,5,5,1,4,5,5,<,<,,,,,<,<,4,,,,,,,,,,,,
M,A. Touré,3,5,,4.67,,,,,,,,,,,,,<,<,4,<,<,,6,4,,,,,,,<,,,,,,,,,,,,
M,Rongier,16,5,1,5.29,5,5,5,4,<,<,Bl.,,6,,<,Bl.,,,,,6,<,<,,4,6,6,5,6,7,6,3,,,,,,,,,,,
M,Thomasson,11,8,1,4.85,,,,4,,,5,<,<,4,3,6,5,5,,3,<,,,,<,<,<,5,8,6,5,4,,,,,,,,,,,
M,Alégué,,1,,,,<,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Gillet,28,,2,5.21,5,5,6,5,6,6,5,6,7,5,4,6,5,4,3,5,6,8,5,6,4,5,4,5,6,5,6,3,,,,,,,,,,,
M,Iloki,12,4,1,4.92,6,Bl.,,,,,,,,,,,4,<,<,4,5,5,5,5,4,6,,4,,5,6,<,,,,,,,,,,,
M,M'Laab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Thomsen,9,4,1,4.50,6,4,4,4,4,<,5,6,<,<,,4,,4,4,,,,,,,,,,,,,,,,,,,,,,,,
M,Harit,20,3,1,4.67,6,5,6,3,6,5,5,5,6,3,3,4,,<,3,<,4,7,5,5,4,5,3,,,,,5,,,,,,,,,,,
M,Pardo,4,5,1,4.40,,,,,,,,,,,,,,,,,,,,<,4,<,4,<,5,5,<,4,,,,,,,,,,,
M,Oliveira,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<,,,,,,,,,,,,,,
M,Kacaniklic,4,7,,4.40,,4,4,,,5,<,5,,<,<,,,,4,,,,<,,,,<,<,,,,,,,,,,,,,,,
A,Aristeguieta,,5,,,,,<,<,<,,,,,<,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Bammou,15,10,2,4.61,4,<,5,4,<,5,<,<,6,6,3,5,5,4,,4,5,<,,5,3,4,<,4,,4,7,<,,,,,,,,,,,
A,Sala,22,3,7,5.00,<,,,<,4,2,6,6,6,6,5,6,,4,<,3,6,6,4,6,4,5,4,7,5,5,6,4,,,,,,,,,,,
A,Sigthorsson,2,,,4.00,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Nakoulma,1,1,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,<,4,,,,,,,,,,,
A,Stepinski,16,3,4,4.53,,,,4,6,4,4,7,4,4,5,<,3,,3,,,6,4,>,<,,4,<,6,4,,,,,,,,,,,,,
,,,,,,5.5,4.7,5.1,4.0,5.0,4.8181818181818183,4.9,6.0,5.5,4.5,3.6,5.3,4.6,4.8,3.1,4.1,5.5,6.0,5.4,5.5,4.0,5.0,4.1,4.8,5.6,5.5,5.5,3.6,,,,,,,,,,,
-------- 15 - ASM
AS Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(D): EAG,J02(E ): FCN,J03(D): PSG,J04(E ): LOSC,J05(D): SRFC,J06(E ): OGCN,J07(D): SCO,J08(E ): FCM,J09(E ): ASM,J10(D): MHSC,J11(E ): ASSE,J12(D): ASNL,J13(E ): FCL,J14(D): OM,J15(E ): DFCO,J16(D): SCB,J17(E ): FCGB,J18(D): OL,J19(D): SMC,J20(E ): OM,J21(D): FCL,J22(E ): PSG,J23(D): OGCN,J24(E ): MHSC,J25(D): FCM,J26(E ): SCB,J27(E ): EAG,J28(D): FCN,,,,,,,,,,,
G,Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,De Sanctis,1,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,Subasic,27,,,5.48,5,6,5,,6,5,6,6,4,5,5,6,6,6,5,5,6,5,6,5,6,6,6,5,6,5,5,6,,,,,,,,,,,
D,Fabinho,23,4,7,6.25,7,,6,7,6,3,<,8,5,6,6,8,6,7,5,6,7,4,<,6,7,6,6,<,7,5,8,8,,,,,,,,,,,
D,Echiejile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Raggi,9,,,5.22,,,6,5,5,4,,,4,,,6,,6,5,,,,,,,,,,6,,,,,,,,,,,,,,
D,Jemerson,24,,1,5.42,4,,6,6,6,3,,6,3,7,5,7,6,6,,5,6,4,5,6,6,5,6,5,,5,6,6,,,,,,,,,,,
D,Touré,9,3,,6.56,,,,<,8,<,5,7,,,,,,,,7,,,5,7,,,,<,8,6,6,,,,,,,,,,,,
D,Mendy,18,,,6.00,4,4,6,,,,6,,4,5,6,8,7,,,,7,Exc.,,,7,6,8,7,6,5,,6,,,,,,,,,,,
D,Sidibé,22,1,2,5.41,6,,7,7,,3,,6,<,5,5,6,6,5,4,5,7,3,5,7,6,5,5,5,,,5,6,,,,,,,,,,,
D,Glik,27,,5,5.59,5,6,5,7,6,3,6,6,3,6,6,,6,6,6,6,6,3,5,6,7,5,6,6,6,5,7,6,,,,,,,,,,,
